title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Robots Underwater,Louise Spilsbury,juvenile_literature,First published in 2015,/works/OL28381639W,/authors/OL1394428A/Louise_Spilsbury,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Goblins,Alicia Z. Klepeis,juvenile_literature,First published in 2015,/works/OL28381790W,/authors/OL7634581A/Alicia_Z._Klepeis,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Cavendish Square Publishing LLC|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
¡Zoom!,Jennifer Prior,juvenile_literature,First published in 2017,/works/OL28382253W,/authors/OL2704076A/Jennifer_Prior,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Capstone|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Laila Ali,Norman D. Graubart,juvenile_literature,First published in 2015,/works/OL28381739W,/authors/OL7601053A/Norman_D._Graubart,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Enslow Publishing, LLC|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Make Origami Birds,Ruth Owen,juvenile_literature,First published in 2017,/works/OL28382336W,/authors/OL7488117A/Ruth_Owen,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What Does a Midfielder Do?,Paul Challen,juvenile_literature,First published in 2017,/works/OL28382328W,/authors/OL709611A/Paul_Challen,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Drawing Classic Heroes,William Potter,juvenile_literature,First published in 2017,/works/OL28382340W,/authors/OL2628208A/William_Potter,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Balance Beam,Heather E. Schwartz,juvenile_literature,First published in 2016,/works/OL28381892W,/authors/OL2805138A/Heather_E._Schwartz,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Under the Ocean,Louise Spilsbury,juvenile_literature,First published in 2016,/works/OL28382142W,/authors/OL1394428A/Louise_Spilsbury,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Trolls,Alicia Z. Klepeis,juvenile_literature,First published in 2016,/works/OL28381945W,/authors/OL7634581A/Alicia_Z._Klepeis,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Cavendish Square Publishing LLC|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
All about Animals,Tammy Gagne,juvenile_literature,First published in 2015,/works/OL28381530W,/authors/OL1432176A/Tammy_Gagne,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
20 Fun Facts about Baseball,Ryan Nagelhout,juvenile_literature,First published in 2015,/works/OL28381823W,/authors/OL7129484A/Ryan_Nagelhout,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Stevens Publishing LLLP, Gareth|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How Tigers Grow Up,Linda Bozzo,juvenile_literature,First published in 2019,/works/OL28399352W,/authors/OL2850927A/Linda_Bozzo,/images/icons/avatar_book-sm.png,"Publish Date 2019|Publisher  Enslow Publishing, LLC|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Shark,Angela Royston,juvenile_literature,First published in 2013,/works/OL28661674W,/authors/OL30877A/Angela_Royston,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Rosen Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Appaloosa Horses,Elizabeth Noll,juvenile_literature,First published in 2018,/works/OL28669118W,/authors/OL7408730A/Elizabeth_Noll,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Black Rabbit Books|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Je Compte Par 10 Au Football,Martha E. H. Rustad,juvenile_literature,First published in 2016,/works/OL28668685W,/authors/OL7456111A/Martha_E._H._Rustad,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Amicus|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Glaciers,Sara Gilbert,juvenile_literature,First published in 2018,/works/OL28668998W,/authors/OL953572A/Sara_Gilbert,/images/icons/avatar_book-sm.png,"Publish Date 2018|Publisher  Creative Company, The|Language French",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Working in Writing,Alexis Burling,juvenile_literature,First published in 2018,/works/OL28668995W,/authors/OL7532270A/Alexis_Burling,/images/icons/avatar_book-sm.png,"Publish Date 2018|Publisher  Bookstaves, LLC|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beowulf (No Fear),SparkNotes,juvenile_literature,First published in 2017,/works/OL28669007W,/authors/OL2964716A/SparkNotes,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Sterling Publishing Co., Inc.|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Talking with My Treehouse Friends about Cancer,Peter R. van Dernoot,juvenile_literature,First published in 2016,/works/OL28668937W,/authors/OL10616363A/Peter_R._van_Dernoot,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Fulcrum Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Diseños en la Naturaleza,Bela Davis,juvenile_literature,First published in 2018,/works/OL28678418W,/authors/OL7800050A/Bela_Davis,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Inside Computers,Angie Smibert,juvenile_literature,First published in 2018,/works/OL28678411W,/authors/OL6877588A/Angie_Smibert,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
De Huevo a Mosca,Grace Hansen,juvenile_literature,First published in 2018,/works/OL28678420W,/authors/OL7413907A/Grace_Hansen,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
I'll Be a Truck Driver,Connie Colwell Miller,juvenile_literature,First published in 2018,/works/OL28678310W,/authors/OL6587339A/Connie_Colwell_Miller,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Amicus|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Las Cucarachas Silbadoras,Marty Gitlin,juvenile_literature,First published in 2019,/works/OL28677763W,/authors/OL3515525A/Marty_Gitlin,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Black Rabbit Books|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Las Motocicletas,Wendy Strobel Dieker,juvenile_literature,First published in 2019,/works/OL28678490W,/authors/OL2805119A/Wendy_Strobel_Dieker,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Amicus|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Aaron Rodgers,Allan Morey,juvenile_literature,First published in 2019,/works/OL28678518W,/authors/OL1513850A/Allan_Morey,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Amicus|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Astronauts and Cosmonauts,John Hamilton,juvenile_literature,First published in 2018,/works/OL28678429W,/authors/OL2781083A/John_Hamilton,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Snow,Honor Head,juvenile_literature,First published in 2007,/works/OL28609708W,/authors/OL224667A/Honor_Head,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Quarto Publishing Group UK|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Judaism World of Faiths,Angela Wood,juvenile_literature,First published in 2006,/works/OL28609695W,/authors/OL4595955A/Angela_Wood,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Quarto Publishing Group UK|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
In the Air,Ian Graham,juvenile_literature,First published in 2007,/works/OL28609703W,/authors/OL1284353A/Ian_Graham,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Quarto Publishing Group UK|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cars,Ian Graham,juvenile_literature,First published in 2009,/works/OL28609919W,/authors/OL1284353A/Ian_Graham,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Quarto Publishing Group UK|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rabbits Know Your Pet,Michaela Miller,juvenile_literature,First published in 2006,/works/OL28609698W,/authors/OL8134644A/Michaela_Miller,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Quarto Publishing Group UK|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Malaria (Deadly Diseases and Epidemics),Bernard A. Marcus,juvenile_literature,First published in 2004,/works/OL2861967W?edition=ia%3Amalaria0000marc,/authors/OL431453A/Bernard_A._Marcus,//covers.openlibrary.org/b/olid/OL11149027M-M.jpg,Publish Date January 2004|Publisher  Chelsea House Publications|Language English|Pages 112,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
101 Animal Disguises,Melvin Berger,juvenile_literature,First published in 2014,/works/OL28662689W,/authors/OL24257A/Melvin_Berger,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Scholastic, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mosquitoes,S. L. Hamilton,juvenile_literature,First published in 2018,/works/OL28679097W,/authors/OL7689092A/S._L._Hamilton,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hippo Calves,Julie Murray,juvenile_literature,First published in 2018,/works/OL28679094W,/authors/OL10391246A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How Is Honey Made?,Grace Hansen,juvenile_literature,First published in 2018,/works/OL28679102W,/authors/OL7413907A/Grace_Hansen,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Building an Airport,Karen Latchana Kenney,juvenile_literature,First published in 2020,/works/OL28679191W,/authors/OL2775862A/Karen_Latchana_Kenney,/images/icons/avatar_book-sm.png,Publish Date 2020|Publisher  Amicus|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Los Aviones,Wendy Strobel Dieker,juvenile_literature,First published in 2019,/works/OL28679170W,/authors/OL2805119A/Wendy_Strobel_Dieker,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Amicus|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ticks,Leo Statts,juvenile_literature,First published in 2018,/works/OL28679092W,/authors/OL7760430A/Leo_Statts,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
