id,freq,name
nm0196494,1,Gilbert Dacheux
nm0411436,1,Al Israel
nm0624623,1,David Neidorf
nm0443411,1,Tony Kaye
nm0086199,1,Betty Blair
nm0428618,1,L.Q. Jones
nm1599755,1,Clive Ashborn
nm0701512,1,Missi Pyle
nm0000480,1,Elias Koteas
nm0304346,1,Rama Gangopadhaya
nm0786022,1,Roshan Seth
nm0725983,1,John Ridley
nm1275186,1,Sam Comery
nm0141434,1,Marilù Carteny
nm0767002,1,Hayden Saunier
nm0001330,2,Sterling Hayden
nm0191717,1,Jill Culton
nm0443016,1,Charles Kay
nm1055413,2,Michael Fassbender
nm0034082,1,Gino Ardito
nm0001722,1,Rufus Sewell
nm8682290,1,Bala Hasan
nm0398446,1,Arthur Hoyt
nm0757129,1,Michele Sakara
nm0039625,1,Chuck Aspegren
nm0642724,1,Arthur O'Sullivan
nm0794967,1,Gary Shorelle
nm0018092,1,Siv Aleros
nm2401565,1,Thomas B. Duffy
nm1293644,1,Ivan Massagué
nm0254712,1,Aunjanue Ellis
nm0003817,1,Michael Clarke Duncan
nm0000198,4,Gary Oldman
nm0136999,1,Matt Carey
nm0644823,4,Hideo Oguni
nm0450961,1,Tony Kgoroge
nm0002113,1,Sydney Greenstreet
nm0243842,1,Giustino Durano
nm0522503,1,Laura Lovelace
nm6783755,1,Michelle Christine White
nm0447349,1,Paul Kemp
nm0356251,1,Charles Hallahan
nm1384126,1,Nicholas Bird
nm0103362,1,Paul Bradley
nm0001173,1,Aaron Eckhart
nm0001428,1,Klaus Kinski
nm0604656,1,Frank Morgan
nm1261460,1,Shankar Sachdev
nm0535979,1,Dante Maggio
nm0000379,1,Kirsten Dunst
nm0002768,1,Blanche Friderici
nm4880670,1,Krysty Wilson-Cairns
nm0556985,1,Tom Mason
nm0001826,1,M. Emmet Walsh
nm0752571,1,Helen Ryan
nm0767644,1,John Savident
nm0497656,1,Kay Lee
nm0725897,1,Stanley Ridges
nm0226813,1,Garret Dillahunt
nm0804705,1,Maria Skorobogatov
nm3294574,1,Anthony Tambakis
nm0564525,1,Frankie McCafferty
nm0604948,1,Peter Morgan
nm0494069,1,Maïwenn
nm0927706,1,Biff Wiff
nm0752211,1,Sif Ruud
nm0254424,1,Dick Elliott
nm0495476,1,Raffaella Lebboroni
nm0879239,1,Margaret Tyzack
nm1714016,1,Spencer Fox
nm0875477,1,Keiko Tsushima
nm0858977,1,Jameson Thomas
nm4841645,1,Hussein Sami
nm0201373,1,Jennifer Darling
nm0000732,2,Danny Aiello
nm0571901,1,Mira McKinney
nm0000407,1,Vivica A. Fox
nm0001353,1,Walter Hill
nm1111054,1,Masaki Terasoma
nm0002141,1,Celeste Holm
nm0023823,1,Toshiyuki Amagasa
nm0728812,2,Thelma Ritter
nm0751946,1,Ann Rutherford
nm0674742,1,Jacques Perrin
nm0396139,1,Mohammad-Hasan Hosseinian
nm0034305,1,Lee Arenberg
nm0239958,1,Rick Ducommun
nm0710658,1,Alexandra Rapaport
nm0454247,1,Jullan Kindahl
nm0820538,1,Ralph St. George
nm0386944,1,Adolf Hitler
nm0518880,1,Avon Long
nm0605398,1,Franco Moruzzi
nm0000931,1,Elizabeth Berridge
nm0372742,1,Jean Heather
nm0769116,1,Claudio Scarchilli
nm0000686,2,Christopher Walken
nm0336802,1,Marc Aden Gray
nm2082813,1,Zach Lewis
nm0596335,1,Dariush Mokhtari
nm5164640,1,Søren Rønholt
nm0002002,1,Shin'ichi Chiba
nm0120483,1,Edward Bunker
nm0000061,1,Tyrone Power
nm0542957,1,Scott Mann
nm0108362,1,Kevin Breznahan
nm0411146,1,Kenjirô Ishiyama
nm0382730,1,Howard Hickman
nm0188598,1,Peter Crombie
nm0710019,1,Jerome Ranft
nm0834640,1,Oliver Stritzel
nm1542369,1,Jack Dempster
nm0001030,3,John Cazale
nm0001695,2,George Sanders
nm0011625,1,Dawn Addams
nm0006452,1,Stanley Kramer
nm1276956,1,Kavita Patil
nm0703033,1,Anthony Quayle
nm0076282,1,Joseph Bernard
nm0757912,1,Dunia Saldívar
nm0539537,1,Keram Malicki-Sánchez
nm0099541,1,Pierre Boulle
nm0000350,1,Beverly D'Angelo
nm0591941,1,Lina Mira
nm0000995,3,Ellen Burstyn
nm0640307,1,Donald O'Connor
nm0350453,1,Jake Gyllenhaal
nm0565092,1,Cormac McCarthy
nm0001232,2,Milos Forman
nm0613565,1,Zen Murase
nm0722661,1,Ralph Riach
nm0000158,6,Tom Hanks
nm0491259,1,Mélanie Laurent
nm0221103,1,Marie-Laure Descoureaux
nm0201700,1,Tony Darrow
nm0450116,1,Brian Kerwin
nm0000703,1,BD Wong
nm0795953,1,Ronald Shusett
nm0409183,2,Neil Innes
nm0201075,1,Janis Dardaris
nm0949350,2,Burt Young
nm0012376,1,Frank Adonis
nm0360796,1,Gale Hansen
nm0000984,1,Avery Brooks
nm0565883,1,Belinda McClory
nm8904193,1,Manikandan K.
nm0002128,1,Tess Harper
